"","X1","sex","age","income1","same_city","same_count","seller_sco","dispersao","type","V11","V12","V12.1","income","actual"
"13402",13624,"M",67,0.2,"1","1",0.303030303030303,0.00362464417052482,"0.5",0.969899062725306,23,3,"0.2","0"
"13403",13625,"M",61,0.2,"1","1",0.848484848484849,0.0045982888624961,"0.5",1,54,2,"0.2","0"
"13404",13626,"M",47,0.2,"1","1",0.787878787878788,0.00636758553867829,"0.75",1,4,3,"0.2","0"
"13405",13627,"F",30,0.2,"1","1",1,0.0124506954664424,"0.25",1,18,2,"0.2","0"
"13406",13628,"M",29,0.2,"1","1",0.313131313131313,0.0125495801451393,"0.75",0.969899062725306,23,4,"0.2","0"
"13407",13629,"M",58,0.2,"1","1",0.636363636363636,0.00846038585282539,"0.25",0.995850622406639,61,2,"0.2","0"
"13408",13630,"M",69,0.2,"0","0",0.343434343434343,0.140849915962504,"1",0.909515859766277,52,7,"0.2","0"
"13409",13631,"M",48,0.2,"1","1",0.676767676767677,0.00477797175741174,"0.5",1,34,2,"0.2","0"
"13410",13632,"F",61,0.2,"1","1",0.848484848484849,0.0117598882317364,"0",1,54,2,"0.2","0"
"13411",13633,"M",22,0.2,"0","0",0.272727272727273,0.111616103302918,"1",0.0154559505409583,20,6,"0.2","0"
"13412",13634,"M",51,0.2,"0","1",0.0808080808080808,0.0411987925415063,"1",0.869925671812464,28,6,"0.2","0"
"13413",13635,"F",65,0.4,"1","1",0.353535353535354,0.0110718955744685,"0",0.990062111801242,41,2,"0.4","0"
"13414",13636,"F",38,0.2,"1","1",0.454545454545455,0.00904355497350138,"0.25",0.986548737792519,71,3,"0.2","0"
"13415",13637,"F",78,0.2,"0","1",0.323232323232323,0.182451330193003,"1",0.949377732929701,7,6,"0.2","0"
"13416",13638,"M",38,0.2,"0","1",0.0808080808080808,0.135364348224316,"1",0.869925671812464,28,6,"0.2","0"
"13417",13639,"F",62,0.2,"1","1",0.474747474747475,0.00656923038181461,"0.75",0.989976869699306,5,4,"0.2","0"
"13418",13640,"M",34,0.2,"1","1",0.0202020202020202,0.00359530842370469,"0.25",0.985052562417871,26,3,"0.2","0"
"13419",13641,"M",75,0.2,"1","1",0.343434343434343,0.00560310551845979,"0",0.97212138812255,9,3,"0.2","0"
"13420",13642,"M",40,0.6,"1","1",0.363636363636364,0.00589445815239942,"0.5",0.990062111801242,41,2,"0.6","0"
"13421",13643,"M",70,0.2,"1","1",0.222222222222222,0.00133444245928788,"0.75",0.964021615472127,6,4,"0.2","0"
"13422",13644,"F",22,0.2,"1","1",0.707070707070707,0.0012752792987396,"0",1,22,2,"0.2","0"
"13423",13645,"F",66,0.2,"0","0",0.404040404040404,0.122660269143692,"1",0.909515859766277,52,7,"0.2","0"
"13424",13646,"F",76,0.2,"1","1",0.676767676767677,0.0100903896817599,"0.25",1,34,2,"0.2","0"
"13425",13647,"F",33,0.2,"0","0",0.0303030303030303,0.121576713591143,"1",0.885634588563459,51,7,"0.2","0"
"13426",13648,"M",58,0.2,"1","1",0.686868686868687,0.0123520635322948,"0",1,34,2,"0.2","0"
"13427",13649,"M",67,0.2,"1","1",0.262626262626263,0.00681867335237344,"0",0.992853112657514,13,3,"0.2","0"
"13428",13650,"M",32,0.4,"0","1",0.404040404040404,0.00876158252020966,"0.5",0.949377732929701,7,3,"0.4","1"
"13429",13651,"F",43,0.4,"1","1",0.373737373737374,0.00999257780988484,"0.5",0.990062111801242,41,2,"0.4","0"
"13430",13652,"F",41,0.4,"0","0",0.343434343434343,0.120212391282629,"1",0.909515859766277,52,6,"0.4","0"
"13431",13653,"F",74,0.2,"1","1",0.555555555555556,0.00881275679338274,"0",0.979356270810211,2,2,"0.2","0"
"13432",13655,"F",69,0.2,"1","1",0.888888888888889,0.0118601499978112,"0",1,38,2,"0.2","0"
"13433",13656,"F",62,0.2,"1","1",0.767676767676768,0.00523416964163515,"0.75",1,25,3,"0.2","0"
"13434",13657,"M",25,0.2,"1","1",0.696969696969697,0.00418021077318721,"0.75",1,34,3,"0.2","0"
"13435",13658,"M",34,0.2,"1","1",0.353535353535354,0.00490641693610476,"0.5",0.97212138812255,9,3,"0.2","0"
"13436",13659,"M",60,0.2,"1","1",0.0505050505050505,0.0225726751547307,"0.25",0.925706010137581,40,3,"0.2","0"
"13437",13660,"M",30,0.2,"1","1",0.0101010101010101,0.0124652212212549,"0",0.985052562417871,26,3,"0.2","0"
"13438",13661,"M",66,0.2,"1","1",0.898989898989899,0.00752573615945889,"0.75",1,38,3,"0.2","0"
"13439",13662,"M",41,0.2,"1","1",0,0.00759100147485452,"0",0.985052562417871,26,3,"0.2","0"
"13440",13663,"F",33,0.4,"1","1",0.151515151515152,0.00185350035869645,"0",0.919736118746564,70,2,"0.4","0"
"13441",13664,"M",23,0.2,"1","1",0.464646464646465,0.00666171853992323,"0.5",0.989976869699306,5,3,"0.2","0"
"13442",13665,"M",53,0.2,"1","1",0.0202020202020202,0.008948517371437,"0",0.985052562417871,26,3,"0.2","0"
"13443",13666,"F",68,0.2,"1","1",0.373737373737374,0.0131785803522295,"0.25",0.993975903614458,55,3,"0.2","0"
"13444",13667,"F",50,0.2,"1","1",0.434343434343434,0.0104467858921523,"0.5",0.986548737792519,71,3,"0.2","0"
"13445",13668,"F",47,0.2,"0","0",0.828282828282828,0.00400070593108053,"1",1,21,5,"0.2","0"
"13446",13669,"F",51,0.2,"1","1",0.626262626262626,0.000391249820379362,"0.25",0.995850622406639,61,2,"0.2","0"
"13447",13670,"M",68,0.2,"0","0",0.242424242424242,0.304052120940874,"1",0.929463171036205,66,7,"0.2","0"
"13448",13671,"M",78,0.2,"1","1",0.616161616161616,0.00338675989626879,"0.5",0.983249279538905,14,2,"0.2","0"
"13449",13672,"M",30,0.2,"0","1",0.838383838383838,0.231351941216846,"1",1,12,5,"0.2","0"
"13450",13673,"M",76,0.2,"1","1",0.505050505050505,0.0110037032710105,"0.75",0.957218167072182,3,3,"0.2","0"
"13451",13675,"F",37,0.2,"1","1",0.474747474747475,0.00895938758704487,"0",0.989976869699306,5,3,"0.2","0"
"13452",13676,"F",26,0.2,"1","1",0.303030303030303,0.00819179215626158,"0",0.969899062725306,23,3,"0.2","0"
"13453",13677,"F",68,0.2,"1","1",0.333333333333333,0.0120519122887863,"0.25",0.989998386836587,19,3,"0.2","0"
"13454",13678,"F",69,0.2,"1","1",0.232323232323232,0.00990771182323974,"0",0.964021615472127,6,3,"0.2","0"
"13455",13679,"F",27,0.2,"1","1",0.858585858585859,0.00277615068557812,"0.5",1,48,2,"0.2","0"
"13456",13680,"F",35,0.4,"1","1",0.676767676767677,0.00716940148888692,"0.25",0.994578313253012,37,1,"0.4","0"
"13457",13681,"M",57,0.2,"1","1",0.242424242424242,0.00744656369777254,"0.75",0.964021615472127,6,4,"0.2","0"
"13458",13682,"F",69,0.2,"1","1",0.828282828282828,0.0116291931374335,"0.25",1,33,2,"0.2","0"
"13459",13683,"M",52,0.4,"0","1",0.0909090909090909,0.0114935085504695,"1",0.869925671812464,28,4,"0.4","0"
"13460",13684,"M",39,0.2,"0","1",0.0505050505050505,0.003680348246412,"1",0.869925671812464,28,5,"0.2","0"
"13461",13685,"F",25,0.2,"1","1",0.737373737373737,0.00803655452800719,"0.25",1,65,2,"0.2","0"
"13462",13686,"M",28,0.2,"1","1",0.858585858585859,0.0109249541875373,"0.25",1,48,2,"0.2","0"
"13463",13687,"F",67,1,"1","1",0.727272727272727,0.01056220057482,"0.75",0.983443708609272,36,2,"1","0"
"13464",13688,"M",47,0.2,"1","1",0.626262626262626,0.00545528863291296,"0.5",0.995850622406639,61,2,"0.2","0"
"13465",13689,"F",65,0.2,"0","0",0.454545454545455,0.193032287012908,"1",0.937196503722888,16,7,"0.2","0"
"13466",13690,"F",76,0.2,"1","1",0.474747474747475,0.00896394093523475,"0.25",0.989976869699306,5,3,"0.2","0"
"13467",13691,"M",57,0.2,"0","0",0.242424242424242,0.145911307128863,"1",0.929463171036205,66,7,"0.2","0"
"13468",13692,"M",73,0.2,"0","0",0.707070707070707,0.0821336857490652,"1",0.972802024035421,59,6,"0.2","0"
"13469",13694,"F",80,0.2,"1","1",0.848484848484849,0.0313357308953189,"0.25",1,44,3,"0.2","0"
"13470",13695,"M",65,0.2,"0","1",0.252525252525253,0.305882927395397,"1",0.947336923997606,24,6,"0.2","0"
"13471",13696,"M",78,0.2,"1","1",0.717171717171717,0.00751030658994068,"0.5",1,45,2,"0.2","0"
"13472",13697,"M",39,0.2,"1","1",0.919191919191919,0.00502227352865862,"0.25",1,38,2,"0.2","0"
"13473",13698,"F",47,0.2,"1","1",0.444444444444444,0.0034479182219411,"0.5",0.986548737792519,71,3,"0.2","0"
"13474",13699,"F",39,0.2,"1","1",0.646464646464647,0.0029528388388953,"0.5",0.995850622406639,61,2,"0.2","0"
"13475",13700,"F",55,0.2,"1","1",0.545454545454545,0.0188327490741685,"0.5",0.979356270810211,2,2,"0.2","0"
"13476",13701,"F",31,0.2,"1","1",0.414141414141414,0.00595384103616069,"0.5",0.967834460151608,10,3,"0.2","0"
"13477",13702,"M",32,0.2,"0","1",0.262626262626263,0.117475527937109,"1",0,29,5,"0.2","0"
"13478",13703,"M",51,0.2,"1","1",0.585858585858586,0.000511635192389918,"0",0.964222873900293,35,2,"0.2","0"
"13479",13704,"F",37,0.4,"1","1",0.272727272727273,0.00423287231919406,"0.5",0.990062111801242,41,2,"0.4","0"
"13480",13705,"M",24,0.2,"1","1",0.636363636363636,0.00522351178108803,"0.75",0.995850622406639,61,3,"0.2","0"
"13481",13706,"F",36,0.2,"0","1",0.121212121212121,0.0121459375020646,"1",0.869925671812464,28,5,"0.2","0"
"13482",13707,"F",43,0.2,"1","1",0.464646464646465,0.00536218692584876,"0.5",0.989976869699306,5,3,"0.2","0"
"13483",13708,"M",32,0.2,"1","1",0.282828282828283,0.00908435578151381,"0.75",0.992853112657514,13,4,"0.2","0"
"13484",13709,"M",55,0.2,"1","1",0.797979797979798,0.0145751986375537,"0.5",1,4,2,"0.2","0"
"13485",13710,"F",44,0.2,"0","0",0.545454545454545,0.0598720788889345,"1",0.937196503722888,16,6,"0.2","0"
"13486",13711,"F",67,0.2,"1","1",0.0202020202020202,0.00449798927946264,"0.25",0.985052562417871,26,3,"0.2","0"
"13487",13712,"M",56,0.2,"1","1",0.898989898989899,0.00911064183080884,"0",1,38,2,"0.2","0"
"13488",13713,"M",35,0.2,"1","1",0.808080808080808,0.00885573303482577,"0.25",1,33,2,"0.2","0"
"13489",13714,"F",67,0.2,"1","1",0.363636363636364,0.0100609794873995,"0.25",0.97212138812255,9,3,"0.2","0"
"13490",13715,"M",67,0.2,"1","1",0.0707070707070707,0.00516870041499183,"0",0.963785796840889,42,3,"0.2","0"
"13491",13716,"F",74,0.2,"0","1",0.292929292929293,0.053445741582536,"1",0,29,5,"0.2","0"
"13492",13717,"M",74,0.2,"1","1",0.565656565656566,0.0110934495680996,"0",0.995238095238095,72,2,"0.2","0"
"13493",13718,"M",28,0.2,"1","1",0.525252525252525,0.0112288386014986,"0.75",0.979356270810211,2,3,"0.2","0"
"13494",13719,"F",59,0.2,"0","0",0.464646464646465,0.155990696734821,"1",0.937196503722888,16,7,"0.2","0"
"13495",13720,"F",64,0.2,"1","1",0.515151515151515,0.0115596868226511,"0.25",0.957218167072182,3,2,"0.2","0"
"13496",13721,"M",38,0.2,"1","1",0.656565656565657,0.0102734435978139,"0.75",0.995424388011897,62,3,"0.2","0"
"13497",13722,"M",39,0.2,"1","1",0.141414141414141,0.0185790144309535,"0.5",0.982855013045099,46,3,"0.2","0"
"13498",13723,"M",45,0.2,"1","1",0.0808080808080808,0.0109598490839268,"0.75",0.963785796840889,42,4,"0.2","0"
"13499",13724,"F",73,0.2,"1","1",0.414141414141414,0.00685575124994618,"0",0.967834460151608,10,3,"0.2","0"
"13500",13725,"M",60,0.2,"1","1",1,0.00630655097146865,"0.75",1,18,3,"0.2","0"
"13501",13726,"F",37,0.2,"0","0",0.191919191919192,0.0085811202548934,"1",0.87270942408377,60,6,"0.2","0"
"13502",13727,"F",63,0.2,"0","0",0.909090909090909,0.0925912910958067,"1",1,50,6,"0.2","0"
"13503",13728,"M",22,0.2,"1","1",0.404040404040404,0.00281296048047982,"0.5",0.967834460151608,10,3,"0.2","0"
"13504",13729,"M",28,0.2,"1","1",0.454545454545455,0.00487873522384837,"0",0.986548737792519,71,3,"0.2","0"
"13505",13730,"F",45,0.2,"1","1",0.919191919191919,0.00605699445577208,"0.5",1,38,2,"0.2","0"
"13506",13731,"F",36,0.2,"1","1",0.515151515151515,0.0129353776448495,"0",0.957218167072182,3,2,"0.2","0"
"13507",13732,"M",48,0.2,"0","0",0.0505050505050505,0.00473982918924845,"1",0.885634588563459,51,6,"0.2","0"
"13508",13733,"F",34,0.2,"1","1",0.858585858585859,0.00551712897971859,"0.5",1,48,2,"0.2","0"
"13509",13734,"M",69,0.4,"1","1",0.797979797979798,0.00953175568546407,"0.75",0.997014925373134,49,2,"0.4","0"
"13510",13736,"M",63,0.2,"1","1",0.909090909090909,0.00629727269317841,"0.25",1,38,2,"0.2","0"
"13511",13737,"M",68,0.2,"1","1",0.676767676767677,0.0116473988674017,"0.25",1,34,2,"0.2","0"
"13512",13738,"F",29,0.2,"0","1",0.878787878787879,0.257226072101133,"1",1,12,5,"0.2","0"
"13513",13739,"M",77,0.2,"0","1",0.838383838383838,0.137972156859264,"1",1,12,5,"0.2","0"
"13514",13740,"F",56,0.2,"1","1",0.101010101010101,0.00787222091222699,"0.75",0.963785796840889,42,4,"0.2","1"
"13515",13741,"M",42,0.2,"1","1",0.767676767676768,0.00464618036028419,"0.75",1,25,3,"0.2","0"
"13516",13742,"M",47,0.2,"1","1",0.464646464646465,0.00294792913061211,"0.5",0.989976869699306,5,3,"0.2","0"
"13517",13743,"M",58,0.2,"1","1",0.747474747474748,0.0238898587870587,"0.5",1,65,2,"0.2","0"
"13518",13744,"F",65,0.2,"0","0",0.0101010101010101,0.239668448847379,"1",0.885634588563459,51,7,"0.2","0"
"13519",13745,"M",26,0.2,"1","1",0.353535353535354,0.00452912962824758,"0.25",0.97212138812255,9,3,"0.2","0"
"13520",13746,"F",28,0.4,"1","1",0.0606060606060606,0.00893736178875438,"0.25",0.968783351120598,57,2,"0.4","0"
"13521",13747,"M",36,1,"0","1",0.575757575757576,0.00506951054887039,"1",0.949232406140751,31,3,"1","0"
"13522",13748,"M",33,0.2,"1","1",0.444444444444444,0.0100320563632105,"0.75",0.986548737792519,71,4,"0.2","0"
"13523",13749,"F",21,0.2,"1","1",0.636363636363636,0.00885444707719515,"0.75",0.995850622406639,61,3,"0.2","0"
"13524",13750,"F",50,0.2,"1","1",0.696969696969697,0.012188811306223,"0.25",1,34,2,"0.2","0"
"13525",13751,"M",63,0.2,"1","1",0.161616161616162,0.00445869647561594,"0.5",0.982855013045099,46,3,"0.2","0"
"13526",13752,"F",71,0.2,"0","0",0.212121212121212,0.0310980747571008,"1",0.87270942408377,60,7,"0.2","0"
"13527",13753,"M",64,0.2,"0","1",0.101010101010101,0.204201796599589,"1",0.869925671812464,28,6,"0.2","1"
"13528",13754,"M",29,0.2,"1","1",0.555555555555556,0.00910032000522754,"0",0.979356270810211,2,2,"0.2","0"
"13529",13755,"F",51,0.2,"1","1",0.848484848484849,3.265252507574e-05,"0",1,54,2,"0.2","0"
"13530",13756,"M",46,0.2,"1","1",0.696969696969697,0.0102827708333914,"0",1,34,2,"0.2","0"
"13531",13757,"F",28,0.2,"0","1",0.424242424242424,0.119457819665584,"1",0.949377732929701,7,6,"0.2","0"
"13532",13758,"M",38,0.2,"1","1",0.535353535353535,0.00941323981665238,"0.25",0.979356270810211,2,2,"0.2","0"
"13533",13759,"F",58,0.2,"1","1",0.212121212121212,0.011544436643289,"0",0.964021615472127,6,3,"0.2","0"
"13534",13760,"M",62,0.2,"0","0",0.565656565656566,0.0235610864743546,"1",0.937196503722888,16,5,"0.2","0"
"13535",13761,"M",42,0.2,"1","1",0.747474747474748,0.00765814984695861,"0",1,65,2,"0.2","0"
"13536",13762,"M",63,0.2,"1","1",0.464646464646465,0.00461195898917762,"0.5",0.989976869699306,5,3,"0.2","0"
"13537",13763,"F",20,0.2,"1","1",0.303030303030303,0.00350842294383861,"0.25",0.969899062725306,23,3,"0.2","0"
"13538",13764,"M",59,0.4,"1","1",0.434343434343434,0.0111709949996971,"0.75",0.990062111801242,41,3,"0.4","0"
"13539",13765,"M",38,0.2,"1","1",0.101010101010101,0.00336381125894484,"0.5",0.963785796840889,42,3,"0.2","1"
"13540",13766,"M",34,0.2,"1","1",0.434343434343434,0.0148810331413393,"0.5",0.986548737792519,71,3,"0.2","0"
"13541",13767,"M",26,0.2,"1","1",0.242424242424242,0.0123172791433844,"0.25",0.964021615472127,6,3,"0.2","0"
"13542",13768,"M",39,0.2,"1","1",0.808080808080808,0.00486030218910397,"0.5",1,33,2,"0.2","0"
"13543",13769,"F",32,0.2,"1","1",0.434343434343434,0.00410068619346251,"0.75",0.986548737792519,71,4,"0.2","0"
"13544",13770,"F",39,0.2,"1","1",0.636363636363636,0.00460257317343224,"0.25",0.995850622406639,61,2,"0.2","0"
"13545",13771,"F",70,0.2,"1","1",0.494949494949495,0.00643908313470503,"0.25",0.989976869699306,5,2,"0.2","0"
"13546",13772,"M",68,0.2,"1","1",0.828282828282828,0.0111058448678989,"0.5",1,33,2,"0.2","0"
"13547",13773,"F",35,0.2,"1","1",0.656565656565657,0.00907705776050418,"0.75",0.995424388011897,62,3,"0.2","0"
"13548",13774,"M",62,0.2,"1","1",0.262626262626263,0.0109793359572752,"0.25",0.992853112657514,13,3,"0.2","0"
"13549",13775,"F",42,0.2,"1","1",0.151515151515152,0.00286457741255095,"0.5",0.982855013045099,46,3,"0.2","0"
"13550",13776,"M",26,0.2,"1","1",0.94949494949495,0.00435695335786449,"0.5",1,8,2,"0.2","0"
"13551",13777,"F",34,0.2,"1","1",0.666666666666667,0.0104644027317681,"0.5",1,34,2,"0.2","0"
"13552",13778,"M",44,0.2,"1","1",0.343434343434343,0.0111276088487851,"0",0.989998386836587,19,3,"0.2","0"
"13553",13779,"M",67,0.2,"1","1",0.343434343434343,0.00436308020385902,"0.5",0.97212138812255,9,3,"0.2","0"
"13554",13780,"M",78,0.2,"1","1",0.121212121212121,0.00479551068001429,"0.5",0.982855013045099,46,3,"0.2","0"
"13555",13781,"F",62,0.2,"1","1",0.111111111111111,0.00116056403412058,"0",0.963785796840889,42,3,"0.2","0"
"13556",13782,"M",33,0.2,"1","1",0.96969696969697,0.0164537685903585,"0.25",1,67,2,"0.2","0"
"13557",13783,"F",32,0.2,"1","1",0.838383838383838,0.0111483403118177,"0.75",1,44,3,"0.2","0"
"13558",13784,"F",69,0.2,"1","1",0.808080808080808,0.0114230470261073,"0",1,33,2,"0.2","0"
"13559",13785,"F",70,0.2,"1","1",0.252525252525253,0.00314077733515804,"0.5",0.992853112657514,13,3,"0.2","0"
"13560",13786,"F",49,0.2,"1","1",0.626262626262626,0.0111104954600275,"0.25",0.995424388011897,62,2,"0.2","0"
"13561",13787,"F",79,0.2,"0","1",0.656565656565657,0.00688999156190382,"1",0.949232406140751,31,4,"0.2","0"
"13562",13788,"M",56,0.2,"0","1",0.595959595959596,0.0670456653596375,"1",0.949232406140751,31,5,"0.2","0"
"13563",13789,"M",67,0.2,"1","1",0.343434343434343,0.0122535151828384,"0",0.989998386836587,19,3,"0.2","0"
"13564",13790,"M",44,1,"1","1",0.0606060606060606,0.0177677618323221,"0.5",0.905070118662352,56,2,"1","0"
"13565",13791,"M",36,0.2,"1","1",0.464646464646465,0.0089140173778672,"0",0.989976869699306,5,3,"0.2","0"
"13566",13792,"M",75,0.2,"0","1",0.404040404040404,0.0938459561058977,"1",0.949377732929701,7,6,"0.2","0"
"13567",13793,"M",32,0.4,"0","0",0.404040404040404,0.0592380893801237,"1",0.909515859766277,52,6,"0.4","0"
"13568",13794,"F",22,0.2,"1","1",0.545454545454545,0.0196684336606608,"0.5",0.979356270810211,2,2,"0.2","0"
"13569",13795,"F",28,0.2,"0","0",0.858585858585859,0.0653118442661035,"1",1,50,6,"0.2","0"
"13570",13796,"M",24,0.8,"1","1",0.212121212121212,0.00643879721913203,"0.5",0.905070118662352,56,2,"0.8","0"
"13571",13797,"F",67,0.2,"1","1",0.252525252525253,0.0124407915281509,"0.25",0.992853112657514,13,3,"0.2","0"
"13572",13798,"F",60,0.2,"0","1",0.292929292929293,0.0783112554538119,"1",0,29,5,"0.2","0"
"13573",13799,"F",56,0.2,"1","1",0.131313131313131,0.0102897674288042,"0.75",0.982855013045099,46,4,"0.2","0"
"13574",13800,"M",80,0.2,"1","1",0.171717171717172,0.00662018610896626,"0",0.982855013045099,46,3,"0.2","0"
"13575",13801,"F",52,0.2,"1","1",0.0909090909090909,0.0120279617234584,"0.25",0.963785796840889,42,3,"0.2","0"
"13576",13802,"F",34,0.2,"1","1",0.97979797979798,0.000479444097251309,"0.75",1,18,3,"0.2","0"
"13577",13803,"F",65,0.2,"1","1",0.909090909090909,0.00327632549292044,"0.75",1,38,3,"0.2","0"
"13578",13804,"F",48,0.2,"1","1",0.0808080808080808,0.00742788024658669,"0.25",0.963785796840889,42,3,"0.2","0"
"13579",13805,"F",19,0.2,"1","1",0.848484848484849,0.0106652843706036,"0.75",1,54,3,"0.2","0"
"13580",13806,"F",26,0.2,"1","1",0.929292929292929,0.0556265004338169,"0.25",1,64,3,"0.2","0"
"13581",13807,"M",47,0.2,"1","1",0.202020202020202,0.00936568819182773,"0.25",0.974744760881247,17,3,"0.2","0"
"13582",13808,"F",50,0.2,"1","1",0.0303030303030303,0.00789912693380501,"0.25",0.985052562417871,26,3,"0.2","0"
"13583",13809,"M",37,0.2,"0","0",0.575757575757576,0.00998219018275104,"1",0.972802024035421,59,5,"0.2","0"
"13584",13810,"M",54,0.2,"1","1",0.676767676767677,0.00460255206374077,"0.5",1,34,2,"0.2","0"
"13585",13811,"F",30,0.2,"1","1",0.181818181818182,0.00948093785729005,"0.75",0.904969485614647,74,4,"0.2","0"
"13586",13812,"F",24,0.2,"1","1",0.414141414141414,0.0109084330605965,"0.25",0.967834460151608,10,3,"0.2","0"
"13587",13813,"F",60,0.2,"1","1",0.696969696969697,0.00538662397564105,"0.5",1,34,2,"0.2","0"
"13588",13814,"M",76,0.2,"0","0",0.414141414141414,0.0949461653371064,"1",0.909515859766277,52,7,"0.2","0"
"13589",13815,"M",73,0.2,"0","0",0.555555555555556,0.0641287805664221,"1",0.937196503722888,16,6,"0.2","0"
"13590",13816,"F",38,0.2,"1","1",0.797979797979798,0.00886764230037775,"0.25",1,4,2,"0.2","0"
"13591",13817,"M",31,0.2,"1","1",0.383838383838384,0.00356426813322142,"0.5",0.993975903614458,55,3,"0.2","0"
"13592",13818,"F",69,0.2,"1","1",0.868686868686869,0.0101884606127376,"0.25",1,48,2,"0.2","0"
"13593",13819,"F",47,0.6,"1","1",0.494949494949495,0.00815693831079657,"0.5",0.990062111801242,41,1,"0.6","0"
"13594",13820,"M",50,0.2,"0","1",0.484848484848485,0.169004384707818,"1",0.949377732929701,7,6,"0.2","0"
"13595",13821,"M",49,0.2,"1","1",0.95959595959596,0.0077608161515412,"0",1,67,2,"0.2","0"
"13596",13822,"F",31,0.2,"1","1",0.373737373737374,0.00922428506649089,"0",0.993975903614458,55,3,"0.2","0"
"13597",13823,"M",40,1,"1","1",0.232323232323232,0.012412449562787,"0.75",0.905070118662352,56,3,"1","0"
"13598",13824,"F",68,0.4,"1","1",0.464646464646465,0.00593533316110808,"0.5",0.990062111801242,41,2,"0.4","0"
"13599",13825,"M",61,0.2,"1","1",0.222222222222222,0.00761483517573886,"0.25",0.964021615472127,6,3,"0.2","0"
"13600",13826,"F",66,0.2,"1","1",0.545454545454545,0.013290440308289,"0.25",0.979356270810211,2,2,"0.2","0"
"13601",13827,"M",71,0.2,"0","0",0.404040404040404,0.22029120284633,"1",0.929463171036205,66,7,"0.2","1"
"13602",13828,"F",50,0.2,"1","1",0.484848484848485,0.000426051407533253,"0.75",0.989976869699306,5,4,"0.2","0"
"13603",13829,"M",54,0.2,"1","1",0.515151515151515,0.00518845386282483,"0.5",0.957218167072182,3,2,"0.2","0"
"13604",13830,"M",68,0.2,"1","1",0.696969696969697,0.00751209365425142,"0.75",1,34,3,"0.2","0"
"13605",13831,"F",59,0.2,"1","1",0.828282828282828,0.00650597010141312,"0",1,33,2,"0.2","0"
"13606",13832,"M",66,0.2,"1","1",0.97979797979798,0.0106674169482902,"0.75",1,18,3,"0.2","0"
"13607",13833,"M",30,0.2,"0","1",0.191919191919192,0.00586600202984731,"1",0,29,4,"0.2","0"
"13608",13834,"M",21,0.2,"1","1",0.747474747474748,0.0082675111381369,"0.75",1,65,3,"0.2","0"
"13609",13835,"F",78,0.2,"0","0",0.505050505050505,0.0707503532580709,"0.75",0.937196503722888,16,6,"0.2","1"
"13610",13836,"F",73,0.4,"1","1",0.676767676767677,0.00221369029906012,"0.25",0.994578313253012,37,1,"0.4","0"
"13611",13837,"F",45,0.2,"1","1",0.353535353535354,0.00325144921139036,"0.5",0.97212138812255,9,3,"0.2","0"
"13612",13838,"F",75,0.2,"1","1",0.525252525252525,0.00391569068934437,"0.5",0.979356270810211,2,2,"0.2","0"
"13613",13839,"F",49,0.2,"0","1",0.222222222222222,0.146911722562077,"1",0.869925671812464,28,6,"0.2","0"
"13614",13840,"M",26,0.2,"1","1",0.505050505050505,0.00809982586786753,"0.75",0.957218167072182,3,3,"0.2","0"
"13615",13841,"F",33,0.2,"1","1",0.898989898989899,0.00969840711955379,"0.75",1,38,3,"0.2","0"
"13616",13842,"F",75,1,"1","1",1,0.00540703168420841,"0.75",0.99647473560517,58,2,"1","0"
"13617",13843,"M",66,0.2,"1","1",0.202020202020202,0.0103213321128722,"0.25",0.974744760881247,17,3,"0.2","0"
"13618",13844,"F",25,0.2,"1","1",0.111111111111111,0.00705960275305858,"0.5",0.963785796840889,42,3,"0.2","0"
"13619",13845,"F",38,0.2,"1","1",0.838383838383838,0.0126283963994089,"0",1,44,2,"0.2","0"
"13620",13846,"F",27,0.2,"0","0",0.757575757575758,0.0603268675746856,"1",1,21,6,"0.2","0"
"13621",13847,"F",33,0.2,"0","1",0.282828282828283,0.0179508293662299,"1",0,29,4,"0.2","0"
"13622",13848,"F",71,0.2,"1","1",0.101010101010101,0.0120916439519924,"0.25",0.963785796840889,42,3,"0.2","0"
"13623",13849,"F",56,0.2,"1","1",0.888888888888889,0.0104060702414817,"0.25",1,38,2,"0.2","0"
"13624",13850,"M",31,0.2,"0","0",0.464646464646465,0.103112568033296,"1",0.937196503722888,16,7,"0.2","0"
"13625",13851,"M",77,0.2,"1","1",0.585858585858586,0.0102881908379879,"0.75",0.964222873900293,35,3,"0.2","0"
"13626",13852,"F",44,0.2,"1","1",0.525252525252525,0.00849821297174095,"0",0.979356270810211,2,2,"0.2","0"
"13627",13853,"F",33,0.2,"1","1",0.575757575757576,0.00946304356833929,"0.5",0.964222873900293,35,2,"0.2","0"
"13628",13854,"M",38,0.2,"0","1",0.575757575757576,0.122461975295023,"1",0.949232406140751,31,5,"0.2","0"
"13629",13855,"M",24,0.2,"1","1",0.636363636363636,0.00530375283755427,"0.5",0.995850622406639,61,2,"0.2","0"
"13630",13856,"M",63,0.2,"1","1",0.181818181818182,0.0124705540044952,"0",0.904969485614647,74,3,"0.2","0"
"13631",13857,"F",57,0.2,"1","1",0.303030303030303,0.00680006606735854,"0.25",0.969899062725306,23,3,"0.2","0"
"13632",13858,"M",27,0.2,"1","1",0.131313131313131,0.000848936664005864,"0.75",0.982855013045099,46,4,"0.2","0"
