"","fraud","sex","age","income1","same_city","same_count","seller_sco","dispersao","type","V10","V11","V12"
"11201","N","F",68,0.2,1,1,0.121212121212121,0.0105333366827014,0.75,0.0171449869549012,0.982855013045099,3
"11202","N","F",27,0.2,1,1,0.98989898989899,0.0118156524398011,0,0,1,1
"11203","N","M",39,1,1,1,0.181818181818182,0.0105662902566003,0.75,0.0949298813376483,0.905070118662352,4
"11204","N","F",42,0.2,1,1,0.141414141414141,0.012226173134016,0,0.0171449869549012,0.982855013045099,2
"11205","N","F",43,0.2,1,1,0.585858585858586,0.00371691573521322,0.5,0.0357771260997067,0.964222873900293,1
"11206","N","F",64,0.2,1,1,0.707070707070707,0.0197781380715171,0.5,0,1,1
"11207","N","M",35,0.2,0,1,0.878787878787879,0.190406389780987,1,0,1,4
"11208","N","F",57,0.2,1,1,0.797979797979798,0.00284977764405901,0.5,0,1,1
"11209","N","M",66,0.2,1,1,1,0.0116533160937812,0.5,0,1,1
"11210","N","M",62,0.2,1,1,0.424242424242424,0.00715299812167819,0.75,0.0321655398483917,0.967834460151608,3
"11211","N","F",30,0.2,1,1,0.676767676767677,0.0110750035522753,0.75,0,1,2
"11212","N","M",28,0.2,0,0,0.919191919191919,0.00152226819417014,1,0,1,4
"11213","N","F",62,0.2,1,1,0.383838383838384,0.012129873975071,0.25,0.00602409638554217,0.993975903614458,2
"11214","N","M",22,0.2,1,1,0.909090909090909,0.0104371335918952,0,0,1,1
"11215","N","F",58,0.2,1,1,0.919191919191919,0.0125202967505257,0.75,0,1,2
"11216","N","F",63,0.2,0,1,0.838383838383838,0.149339530087232,1,0,1,4
"11217","N","F",61,0.4,1,1,1,0.0159316837482374,0.5,0,1,0
"11218","N","F",78,0.2,1,1,0.939393939393939,0.00856047232406048,0.25,0,1,1
"11219","N","F",24,0.2,1,1,0.707070707070707,0.0247022298543829,0.75,0,1,2
"11220","N","M",75,0.2,1,1,0.202020202020202,0.0062209431778832,0.5,0.0252552391187534,0.974744760881247,2
"11221","N"," ",31,0.2,1,1,0.323232323232323,0.00969851676465396,0,0.0100016131634135,0.989998386836587,2
"11222","N","M",68,0.2,1,1,0.95959595959596,0.012857185775671,0.75,0,1,2
"11223","N","M",69,0.2,1,1,0.727272727272727,0.0103537381937147,0,0,1,1
"11224","N","F",72,0.2,1,1,0.777777777777778,0.0091173077560282,0,0,1,1
"11225","N","F",77,0.2,1,1,0.303030303030303,0.00041674320850263,0.25,0.0301009372746936,0.969899062725306,2
"11226","N","F",63,0.2,0,0,0.323232323232323,0.172349574810953,1,0.0705368289637953,0.929463171036205,8
"11227","N","M",80,0.2,1,1,0.545454545454545,0.0152279529323644,0.5,0.0206437291897891,0.979356270810211,1
"11228","N","F",28,0.2,1,1,0.474747474747475,0.0107867474196442,0.75,0.0100231303006939,0.989976869699306,3
"11229","N","F",80,0.2,1,1,0.555555555555556,0.0131400546743007,0.5,0.0206437291897891,0.979356270810211,1
"11230","N","F",72,0.2,1,1,0.757575757575758,0.00245663064263492,0.25,0,1,1
"11231","N","M",27,0.2,1,1,0.95959595959596,0.00322987160439218,0.5,0,1,1
"11232","N","F",60,0.2,1,1,0.434343434343434,0.0090397560478848,0,0.0134512622074811,0.986548737792519,2
"11233","N","M",41,0.2,1,1,0.404040404040404,0.00494650523709724,0.5,0.0321655398483917,0.967834460151608,2
"11234","N","M",68,0.2,1,1,0.686868686868687,0.00313205845801311,0.5,0,1,1
"11235","N","F",74,0.2,1,1,0.292929292929293,0.00420708690596758,0.25,0.0301009372746936,0.969899062725306,2
"11236","N"," ",36,0.4,1,1,0.202020202020202,0.00120537564638624,0.75,0.0802638812534359,0.919736118746564,4
"11237","N","M",24,0.2,0,0,0.929292929292929,0.0561630611707004,1,0,1,5
"11238","N","F",59,0.2,1,1,0.363636363636364,0.010984195757868,0.25,0.0278786118774503,0.97212138812255,2
"11239","N","M",65,0.2,1,1,0.202020202020202,0.00391445565048951,0.5,0.0359783845278726,0.964021615472127,2
"11240","N","F",20,0.2,1,1,0.202020202020202,0.00598109958548288,0.5,0.0252552391187534,0.974744760881247,2
"11241","N","F",71,0.2,1,1,0.292929292929293,0.0144479413735471,0.5,0.0301009372746936,0.969899062725306,2
"11242","N","F",21,0.2,0,0,0.171717171717172,0.0546133776348877,1,0.12729057591623,0.87270942408377,8
"11243","N","M",49,0.4,1,1,0.484848484848485,0.00918818826368631,0.25,0.0427818329278183,0.957218167072182,3
"11244","N","F",65,0.2,1,1,0.545454545454545,1.83749847074202e-05,0.75,0.0206437291897891,0.979356270810211,2
"11245","N","M",27,0.4,1,1,0.494949494949495,0.0028712045436384,0.5,0.0427818329278183,0.957218167072182,2
"11246","N","M",41,0.2,1,1,0.848484848484849,0.0101460967589447,0.75,0,1,2
"11247","N","F",69,0.2,1,1,0.313131313131313,0.00986719501123484,0.75,0.0301009372746936,0.969899062725306,3
"11248","N","F",60,0.2,1,1,0.0505050505050505,0.0187050213110429,0.5,0.0742939898624185,0.925706010137581,4
"11249","N","F",78,0.2,1,1,0.474747474747475,0.00855581309005645,0,0.0100231303006939,0.989976869699306,2
"11250","N","M",55,0.2,0,1,0.676767676767677,0.0250918743773155,1,0.0507675938592491,0.949232406140751,5
"11251","N","F",63,0.2,1,1,0.777777777777778,0.0100754775949742,0,0,1,1
"11252","N","F",64,0.2,1,1,0.97979797979798,0.0116566421960112,0.25,0,1,1
"11253","N","F",60,0.2,1,1,0.858585858585859,0.00190065633930176,0.75,0,1,2
"11254","N","F",59,0.2,1,1,0.464646464646465,0.0127046135681046,0.75,0.0100231303006939,0.989976869699306,3
"11255","N","F",61,0.2,1,1,0.212121212121212,0.00631681486055936,0.25,0.0359783845278726,0.964021615472127,2
"11256","N","F",80,0.2,1,1,0.0909090909090909,0.0131559693243328,0.25,0.0362142031591113,0.963785796840889,2
"11257","N","M",51,0.2,1,1,0.595959595959596,0.00350240768728009,0.5,0.0167507204610951,0.983249279538905,1
"11258","N","M",21,0.2,1,1,0.444444444444444,0.00914275306336819,0,0.0134512622074811,0.986548737792519,2
"11259","N","M",25,0.2,0,1,0.787878787878788,0.112028419241703,1,0,1,4
"11260","N","M",38,0.2,1,1,0.0101010101010101,0.00440723779825177,0.5,0.0149474375821288,0.985052562417871,2
"11261","N","F",36,0.4,1,1,0.0606060606060606,0.010187167997941,0.25,0.0312166488794023,0.968783351120598,1
"11262","N","M",27,0.4,1,1,0.0606060606060606,0.00689687510951618,0.75,0.0312166488794023,0.968783351120598,2
"11263","Y","F",58,0.2,0,0,0.101010101010101,0.0780691611245017,0.75,0.114365411436541,0.885634588563459,8
"11264","N","M",37,0.2,0,0,0.0505050505050505,0.0411634174780727,1,0.114365411436541,0.885634588563459,8
"11265","N","F",32,0.4,1,1,0.94949494949495,0.00578978500735932,0,0.00298507462686567,0.997014925373134,0
"11266","N","M",21,0.2,0,0,0.757575757575758,0.159261284711717,1,0,1,5
"11267","N","F",29,0.2,1,1,0.717171717171717,0.00478903401114297,0.5,0,1,1
"11268","N","M",61,0.2,1,1,0.757575757575758,0.000192666188645205,0.75,0,1,2
"11269","N","F",46,0.2,1,1,0.606060606060606,0.0121633593663651,0.25,0.0167507204610951,0.983249279538905,1
"11270","N","M",72,0.6,0,1,0.636363636363636,0.0609123533465312,1,0.0507675938592491,0.949232406140751,5
"11271","N","F",51,0.2,1,1,0.414141414141414,0.00425026768488938,0.5,0.0321655398483917,0.967834460151608,2
"11272","N","M",41,0.2,1,1,0.95959595959596,0.0126392477551428,0.25,0,1,1
"11273","N","M",28,0.2,0,0,0.202020202020202,0.00513134875638592,1,0.12729057591623,0.87270942408377,7
"11274","N","F",59,0.2,1,1,0.828282828282828,0.00916839156219696,0.25,0,1,1
"11275","Y","F",50,0.2,0,1,0.505050505050505,0.0633610000628387,1,0.0507675938592491,0.949232406140751,6
"11276","N","F",74,0.2,1,1,0.404040404040404,0.0101013295694964,0.25,0.0321655398483917,0.967834460151608,2
"11277","N","F",36,0.2,1,1,0.333333333333333,0.00978087363287792,0,0.0100016131634135,0.989998386836587,2
"11278","N","M",61,0.2,1,1,0.707070707070707,0.0114347259228793,0,0,1,1
"11279","N","F",29,0.2,1,1,0.606060606060606,0.0122814265669694,0.25,0.0167507204610951,0.983249279538905,1
"11280","N","F",75,0.2,1,1,0.494949494949495,0.0116891273467923,0.25,0.0100231303006939,0.989976869699306,1
"11281","N","M",51,0.2,1,1,0.94949494949495,0.0111629582526864,0.25,0,1,1
"11282","N","F",72,0.2,1,1,0.0707070707070707,0.0104397610994419,0.25,0.0362142031591113,0.963785796840889,2
"11283","N","F",69,0.2,1,1,0.747474747474748,0.0061430329665692,0.75,0,1,2
"11284","N","F",62,0.2,0,1,0.0808080808080808,0.137017382635068,1,0.130074328187536,0.869925671812464,7
"11285","N","F",42,0.2,1,1,0.676767676767677,0.00899116759511326,0,0,1,1
"11286","N","M",54,0.2,1,1,0.737373737373737,0.00347835808292516,0.5,0,1,1
"11287","N","M",64,0.2,1,1,0.121212121212121,0.0117786253182038,0.25,0.0171449869549012,0.982855013045099,2
"11288","N","F",69,0.2,1,1,0.202020202020202,0.00474508952012119,0.5,0.0359783845278726,0.964021615472127,2
"11289","N","M",21,0.2,1,1,0.0505050505050505,0.00611674609604693,0,0.0149474375821288,0.985052562417871,2
"11290","N","M",31,0.2,1,1,0.666666666666667,0.00997692507201898,0.25,0,1,1
"11291","N","M",74,0.2,1,1,0.595959595959596,0.0118534813967884,0.75,0.0357771260997067,0.964222873900293,2
"11292","N","M",67,0.4,1,1,0.707070707070707,0.0100033827264468,0.75,0.00542168674698795,0.994578313253012,1
"11293","N","F",66,0.2,1,1,0.222222222222222,0.0108307684245198,0.75,0.0359783845278726,0.964021615472127,3
"11294","N","M",60,0.2,1,1,0.0101010101010101,0.00744321889878083,0,0.0149474375821288,0.985052562417871,2
"11295","N","F",44,0.2,0,1,0.96969696969697,0.0391537362901419,1,0,1,4
"11296","N","F",39,0.2,1,1,0.94949494949495,0.00778578932917398,0,0,1,1
"11297","N","M",32,0.2,1,1,0.505050505050505,0.00858775478731431,0.75,0.0427818329278183,0.957218167072182,4
"11298","N"," ",42,0.2,1,1,0.858585858585859,0.0052148185795823,0,0,1,1
"11299","N","M",73,0.2,1,1,0.919191919191919,0.00123398386249864,0,0,1,1
"11300","N","M",52,0.2,1,1,0.252525252525253,0.00796907748766863,0.75,0.00714688734248636,0.992853112657514,3
"11301","N","F",56,0.2,1,1,0.494949494949495,0.00906877405652927,0,0.0100231303006939,0.989976869699306,1
"11302","N","M",44,0.2,1,1,1,0.00721557072085871,0.5,0,1,1
"11303","N","M",47,0.4,0,0,0.535353535353535,0.114699782744922,1,0.0628034962771123,0.937196503722888,6
"11304","N","M",33,0.2,1,1,0.787878787878788,0.00696770329154049,0,0,1,1
"11305","N","F",70,0.2,1,1,0.303030303030303,0.00455943484198272,0.5,0.0301009372746936,0.969899062725306,2
"11306","N","M",20,0.6,1,1,0.535353535353535,0.0134995653468746,0.75,0.00542168674698795,0.994578313253012,1
"11307","N","F",70,0.2,1,1,1,0.00960251914090479,0,0,1,1
"11308","N","F",29,0.2,1,1,0.252525252525253,0.00757830992429486,0.25,0.00714688734248636,0.992853112657514,2
"11309","N","F",59,0.2,1,1,0.161616161616162,0.004785340906064,0.5,0.0171449869549012,0.982855013045099,2
"11310","N","F",21,0.2,0,0,0.878787878787879,0.0381178638266183,1,0,1,5
"11311","N","M",31,0.2,0,0,0.343434343434343,0.039810620206782,1,0.0904841402337229,0.909515859766277,8
"11312","N","M",67,0.4,0,0,0.101010101010101,0.0172249359636566,1,0.114365411436541,0.885634588563459,6
"11313","N","F",57,0.2,1,1,0.343434343434343,0.0106267024429693,0.25,0.0100016131634135,0.989998386836587,2
"11314","N","F",42,0.2,1,1,0.848484848484849,0.012702431220578,0,0,1,1
"11315","N","M",40,0.4,1,1,0.717171717171717,0.0121080686087073,0.25,0.00542168674698795,0.994578313253012,0
"11316","N","F",38,0.2,1,1,0.95959595959596,0.00922040815563464,0,0,1,1
"11317","N","F",36,0.2,1,1,0.666666666666667,0.0117063400404788,0.75,0,1,2
"11318","N","M",65,0.2,1,1,0.141414141414141,0.0101199258254293,0,0.0171449869549012,0.982855013045099,2
"11319","N","M",53,0.2,1,1,0.878787878787879,0.0110369680741328,0,0,1,1
"11320","Y","F",24,0.2,1,1,0.202020202020202,0.00304260398133783,0.5,0.0359783845278726,0.964021615472127,2
"11321","N","M",68,0.2,1,1,0.767676767676768,0.0323870192546723,0.25,0,1,2
"11322","N","M",33,0.2,1,1,0.181818181818182,0.0106415320320887,0.25,0.0950305143853531,0.904969485614647,4
"11323","N","M",36,0.4,0,0,0,0.0515113543781431,1,0.114365411436541,0.885634588563459,7
"11324","Y","M",35,0.2,1,1,0.404040404040404,0.00886467125260107,0.75,0.0321655398483917,0.967834460151608,3
"11325","N","M",33,0.2,0,1,0.0202020202020202,0.0580506552806305,1,0.130074328187536,0.869925671812464,7
"11326","N","F",64,0.2,1,1,0.272727272727273,0.00933409591114665,0.25,0.00714688734248636,0.992853112657514,2
"11327","N","M",59,0.2,1,1,0.606060606060606,0.013020758102868,0.25,0.0167507204610951,0.983249279538905,1
"11328","N","M",49,0.2,1,1,0.616161616161616,0.010103219122446,0.75,0.0167507204610951,0.983249279538905,2
"11329","N","F",41,0.2,1,1,0.323232323232323,0.00678660225942583,0.75,0.0100016131634135,0.989998386836587,3
"11330","N","F",28,0.2,1,1,0.535353535353535,0.00479736437567722,0.5,0.0206437291897891,0.979356270810211,1
"11331","N","M",38,0.2,1,1,0,0.00842551367269313,0.5,0.0149474375821288,0.985052562417871,2
"11332","N","F",31,0.2,1,1,0,0.0117363485916092,0.25,0.0149474375821288,0.985052562417871,2
"11333","Y","F",42,0.4,1,1,0.101010101010101,0.0116690395308661,0.75,0.0802638812534359,0.919736118746564,4
"11334","Y","F",48,0.2,1,1,0.101010101010101,0.00824431470796256,0.25,0.0362142031591113,0.963785796840889,2
"11335","N","M",74,0.2,0,0,0.363636363636364,0.0844075672182226,1,0.0904841402337229,0.909515859766277,8
"11336","Y","F",63,0.2,1,1,0.505050505050505,0.131900027143363,1,0.99359795134443,0.00640204865556978,5
"11337","N","F",63,0.2,1,1,0.0303030303030303,0.0017781624174053,0,0.0149474375821288,0.985052562417871,2
"11338","N","F",54,0.2,1,1,0.797979797979798,0.0100437659439969,0.75,0,1,2
"11339","N","M",28,0.2,1,1,0.0101010101010101,0.012333727613665,0.75,0.0149474375821288,0.985052562417871,3
"11340","N","M",54,0.2,0,0,0.585858585858586,0.00870153836468559,1,0.0271979759645794,0.972802024035421,4
"11341","N","F",47,0.2,1,1,0.444444444444444,0.0107528664672961,0.75,0.0134512622074811,0.986548737792519,3
"11342","N","M",69,0.2,1,1,0.767676767676768,0.00203830404860343,0.75,0,1,2
"11343","N","F",58,0.2,1,1,0.95959595959596,0.0111727212715493,0.75,0,1,2
"11344","N","F",73,0.2,0,1,0.444444444444444,0.13915211381999,1,0.0506222670702994,0.949377732929701,7
"11345","N","M",57,0.2,1,1,0.838383838383838,0.0147647453069135,0.75,0,1,2
"11346","N","M",40,0.2,0,1,0.111111111111111,0.135417098122258,1,0.130074328187536,0.869925671812464,7
"11347","N","F",78,0.4,1,1,0.0202020202020202,0.00775376833140907,0.75,0.0149474375821288,0.985052562417871,2
"11348","N","F",35,0.2,1,1,0.474747474747475,0.00419850529089208,0.5,0.0100231303006939,0.989976869699306,2
"11349","N","M",35,0.2,1,1,0.747474747474748,0.0108547150792646,0.75,0,1,2
"11350","N","M",58,0.2,1,1,0.464646464646465,0.0036004588453371,0.5,0.0100231303006939,0.989976869699306,2
"11351","N","M",31,0.2,0,0,0.131313131313131,0.0580372061950648,1,0.114365411436541,0.885634588563459,8
"11352","N","M",43,0.2,1,1,0.636363636363636,0.0116990402513848,0.75,0.00457561198810341,0.995424388011897,2
"11353","N","F",43,0.2,1,1,0.464646464646465,0.00678184789064316,0.5,0.0100231303006939,0.989976869699306,2
"11354","N","F",33,0.2,0,1,0.656565656565657,0.0970548533612322,1,0.0507675938592491,0.949232406140751,6
"11355","N","M",40,0.2,1,1,0.171717171717172,0.00467625532776074,0.5,0.0171449869549012,0.982855013045099,2
"11356","N","M",68,0.2,1,1,0.737373737373737,0.00830737630456946,0.75,0,1,2
"11357","N","F",52,0.2,1,1,0.626262626262626,0.00886012866670938,0,0.004149377593361,0.995850622406639,1
"11358","N","M",34,0.2,1,1,0.373737373737374,0.00277521950802259,0.5,0.0278786118774503,0.97212138812255,2
"11359","N","M",32,0.2,1,1,0.575757575757576,0.00442850195201533,0.25,0.0357771260997067,0.964222873900293,1
"11360","N","M",38,0.2,1,1,0.242424242424242,0.0106909767324504,0.25,0.0359783845278726,0.964021615472127,2
"11361","N","F",48,0.2,0,0,0.454545454545455,0.11356566192342,1,0.0628034962771123,0.937196503722888,8
"11362","N"," ",69,0.2,1,1,0.868686868686869,0.0115660377610185,0.25,0,1,1
"11363","N","M",37,0.2,1,1,0.484848484848485,0.00469453526291409,0.75,0.0100231303006939,0.989976869699306,3
"11364","N","F",71,0.2,1,1,0.828282828282828,0.0105090872917711,0.25,0,1,1
"11365","N","M",61,0.2,1,1,0.868686868686869,0.00550001402166052,0.5,0,1,1
"11366","N","F",36,0.2,1,1,0.888888888888889,0.00954451811116537,0,0,1,1
"11367","N","M",37,0.2,1,1,0.181818181818182,0.0072632978143286,0.25,0.0950305143853531,0.904969485614647,4
"11368","N","F",71,0.2,1,1,0.0202020202020202,0.00684125113120511,0.75,0.0149474375821288,0.985052562417871,3
"11369","N","F",75,0.2,1,1,0.0808080808080808,0.002481437172971,0.75,0.0362142031591113,0.963785796840889,3
"11370","N","F",47,0.2,1,1,0.848484848484849,0.0100317905640858,0.75,0,1,2
"11371","N","F",41,0.2,1,1,0.727272727272727,0.00986550700302664,0.75,0,1,2
"11372","N","M",39,0.2,0,0,0.929292929292929,0.0225493385094325,1,0,1,4
"11373","N","F",60,0.2,1,1,0.909090909090909,0.0117239999587981,0,0,1,1
"11374","N","F",32,0.2,1,1,0.636363636363636,0.00382281892495826,0.5,0.004149377593361,0.995850622406639,1
"11375","N","F",45,0.2,1,1,0.494949494949495,0.00575505756544261,0.5,0.0100231303006939,0.989976869699306,1
"11376","N","M",38,0.2,1,1,0.818181818181818,0.0105804171004539,0.25,0,1,1
"11377","N","F",43,0.2,1,1,0.636363636363636,0.00782667944418499,0.25,0.004149377593361,0.995850622406639,1
"11378","N","M",44,0.2,1,1,0.767676767676768,0.00513372560077642,0.5,0,1,1
"11379","N","F",78,0.2,1,1,0.919191919191919,0.00910938211466268,0.25,0,1,1
"11380","N","F",43,0.2,1,1,0.94949494949495,9.3292928787829e-05,0.75,0,1,2
"11381","N","F",73,0.2,1,1,0.818181818181818,0.00978636536897162,0.25,0,1,1
"11382","N","M",75,0.2,1,1,0.656565656565657,0.00947987103214063,0,0.00457561198810341,0.995424388011897,1
"11383","N","M",69,0.2,1,1,0.313131313131313,0.000659903114106595,0.25,0.0301009372746936,0.969899062725306,2
"11384","N","M",21,0.2,1,1,0.787878787878788,0.0128806095697468,0.75,0,1,2
"11385","N","M",52,0.2,0,0,0.666666666666667,0.00903900834266992,1,0.0271979759645794,0.972802024035421,4
"11386","N","F",34,0.2,1,1,0.97979797979798,0.0028936305991786,0.5,0,1,1
"11387","N","M",49,0.2,1,1,0.939393939393939,0.00894506918743272,0,0,1,1
"11388","N","M",62,0.2,1,1,0.606060606060606,0.00011119176374808,0,0.0167507204610951,0.983249279538905,1
"11389","N","M",39,0.2,1,1,0.808080808080808,0.00307349718669564,0.5,0,1,1
"11390","N","F",66,0.2,1,1,0.494949494949495,0.0094082649563317,0.75,0.0100231303006939,0.989976869699306,2
"11391","N","F",31,0.2,1,1,0.606060606060606,0.00544855633016344,0.75,0.0167507204610951,0.983249279538905,2
"11392","N","M",28,0.2,1,1,0.545454545454545,0.0035148064683877,0.5,0.0206437291897891,0.979356270810211,1
"11393","N","M",42,0.2,0,0,0.696969696969697,0.0531233443944891,1,0.0271979759645794,0.972802024035421,5
"11394","N","M",43,0.4,1,1,0.636363636363636,0.00934015575405263,0,0.00542168674698795,0.994578313253012,0
"11395","N","F",39,0.2,0,0,0.838383838383838,0.0375720028851706,1,0,1,5
"11396","N","F",63,0.2,1,1,0.505050505050505,0.00822328287500751,0,0.0427818329278183,0.957218167072182,3
"11397","N","F",46,0.4,1,1,0.787878787878788,0.00328687033350319,0,0.00298507462686567,0.997014925373134,0
"11398","N","F",35,0.2,0,1,0.838383838383838,0.0468229686215446,1,0,1,4
"11399","N","F",24,0.2,0,1,0.262626262626263,0.127620656911775,1,1,0,7
"11400","N","M",71,0.2,1,1,0.373737373737374,0.0105498287306163,0,0.00602409638554217,0.993975903614458,2
"11401","N","F",19,0.2,1,1,0.676767676767677,0.0173456067643285,0.5,0,1,1
"11402","N","M",44,0.2,1,1,0.0101010101010101,0.0113135957832413,0.75,0.0149474375821288,0.985052562417871,3
"11403","N","F",55,0.2,0,1,0.98989898989899,0.030102387522839,1,0,1,3
"11404","N","M",33,0.2,1,1,0.97979797979798,0.00905303493078601,0.25,0,1,1
"11405","N","F",58,0.2,0,0,0.98989898989899,0.00951383052049981,1,0,1,4
"11406","N","F",36,0.2,1,1,0.97979797979798,0.00671579093066936,0.5,0,1,1
"11407","N","F",58,0.2,1,1,0.181818181818182,0.00196412328819791,0.25,0.0950305143853531,0.904969485614647,4
"11408","N","M",32,0.2,1,1,0.717171717171717,0.00964304268312756,0,0,1,1
"11409","N","M",38,0.8,0,0,0.0404040404040404,0.0351436819459264,1,0.106796116504854,0.893203883495146,7
"11410","Y","F",31,0.2,0,1,0.303030303030303,0.00514475976747293,0.25,1,0,5
"11411","N","M",44,0.2,1,1,0.777777777777778,0.0107959893132847,0.75,0,1,2
"11412","N","F",34,0.4,1,1,0.171717171717172,0.0056119292968017,0.5,0.0802638812534359,0.919736118746564,3
"11413","N","M",68,0.2,1,1,0.474747474747475,0.000196239123475872,0.25,0.0100231303006939,0.989976869699306,2
"11414","N","F",35,0.2,1,1,0.909090909090909,0.00394775744763606,0.25,0,1,1
"11415","N","M",29,0.2,1,1,0.838383838383838,0.0118327482380965,0.75,0,1,2
"11416","N","M",43,0.2,0,0,0.656565656565657,0.0463983270882977,1,0.0271979759645794,0.972802024035421,5
"11417","N","F",27,0.4,1,1,0.676767676767677,0.0121296756980233,0,0.00542168674698795,0.994578313253012,0
"11418","N","M",45,0.2,1,1,0.333333333333333,0.0123640969878631,0.75,0.0100016131634135,0.989998386836587,3
"11419","N","F",77,0.2,1,1,0.96969696969697,0.00375856500299121,0.5,0,1,1
"11420","N","F",75,0.2,0,1,0.707070707070707,0.241705409653958,1,0.0507675938592491,0.949232406140751,6
"11421","N","M",79,0.2,0,0,0.616161616161616,0.193416406804252,1,0.0271979759645794,0.972802024035421,5
"11422","N","M",37,0.2,1,1,0.878787878787879,0.0115416260402891,0.75,0,1,2
"11423","N","M",43,0.2,1,1,0.676767676767677,0.00340908711437357,0.5,0,1,1
"11424","N","M",75,0.2,1,1,0.474747474747475,0.0129145840882255,0,0.0100231303006939,0.989976869699306,2
"11425","N","F",66,0.2,1,1,0.222222222222222,0.0119734567461154,0.25,0.0359783845278726,0.964021615472127,2
"11426","N","F",70,0.2,1,1,0.97979797979798,0.00846285826108215,0.5,0,1,1
"11427","N","M",36,0.2,1,1,0.585858585858586,0.0108559902066645,0,0.0357771260997067,0.964222873900293,1
"11428","N","F",35,0.2,0,0,0.868686868686869,0.044320937487928,1,0,1,5
"11429","N","F",58,0.2,1,1,0.636363636363636,0.0126897197780782,0.75,0.00457561198810341,0.995424388011897,2
"11430","N","M",58,0.2,0,1,0.808080808080808,0.332086200241323,1,0,1,4
"11431","N","F",56,0.2,1,1,0.646464646464647,0.00696131478001597,0.25,0.004149377593361,0.995850622406639,1
"11432","N","F",69,0.2,0,0,0.353535353535354,0.00134023222653388,1,0.0904841402337229,0.909515859766277,7
"11433","N","F",25,0.2,0,0,0.434343434343434,0.00541065155467755,1,0.0628034962771123,0.937196503722888,7
"11434","N","F",57,0.2,0,1,0.888888888888889,0.0628962463520178,1,0,1,4
"11435","N","M",43,0.2,0,0,0.828282828282828,0.0501074008333662,1,0,1,5
"11436","N","F",70,0.2,1,1,0.95959595959596,0.00251394037597661,0.75,0,1,2
"11437","N","F",64,0.2,1,1,0.636363636363636,0.00963173020120565,0.75,0.00457561198810341,0.995424388011897,2
"11438","N","F",67,0.2,1,1,0.97979797979798,0.0097629721274628,0.75,0,1,2
"11439","N","M",66,0.2,0,0,0.878787878787879,0.145847602531695,1,0,1,5
"11440","N","F",70,0.2,1,1,0.292929292929293,0.00278258304126462,0,0.0301009372746936,0.969899062725306,2
"11441","N","F",56,0.2,1,1,0.323232323232323,0.00472943627324971,0.25,0.0100016131634135,0.989998386836587,2
"11442","N","F",26,0.2,1,1,0.797979797979798,0.0111439896715319,0.75,0,1,2
"11443","N","F",25,0.2,1,1,0.767676767676768,0.00367983718135795,0.75,0,1,2
"11444","N","M",76,0.2,1,1,0.444444444444444,0.00388079475918605,0.5,0.0134512622074811,0.986548737792519,2
"11445","N","F",68,0.2,1,1,0.0707070707070707,0.00768150159523597,0.25,0.0362142031591113,0.963785796840889,2
"11446","N","M",72,0.2,0,0,0.494949494949495,0.00623250232685229,1,0.0628034962771123,0.937196503722888,6
"11447","N","M",41,0.2,0,0,0.929292929292929,0.0577415949283162,1,0,1,5
"11448","N","F",67,0.2,0,0,0.272727272727273,0.273396371955665,1,0.0705368289637953,0.929463171036205,8
"11449","N","M",27,0.2,1,1,0.272727272727273,0.00958342191855389,0.75,0.00714688734248636,0.992853112657514,3
"11450","N","F",72,0.2,1,1,0.232323232323232,0.0105008294117561,0,0.0359783845278726,0.964021615472127,2
"11451","N","M",64,0.2,1,1,0.939393939393939,0.010170675317101,0,0,1,1
"11452","N","M",58,0.2,1,1,0.0606060606060606,0.0103481443222941,0.25,0.0742939898624185,0.925706010137581,4
"11453","N","F",41,0.2,1,1,0.373737373737374,0.0131391206782805,0,0.00602409638554217,0.993975903614458,2
"11454","N","F",34,0.2,1,1,0.0404040404040404,0.00568519543741502,0.5,0.0149474375821288,0.985052562417871,2
"11455","N","F",66,0.2,1,1,0.696969696969697,0.00636124123007533,0.5,0,1,1
"11456","N","M",36,0.2,1,1,0.626262626262626,0.0109954936826793,0,0.00457561198810341,0.995424388011897,1
"11457","N","M",70,0.2,1,1,0.797979797979798,0.0112416500361205,0.5,0,1,1
"11458","N","M",63,0.2,0,1,0.646464646464647,0.0658972360797344,1,0.0507675938592491,0.949232406140751,6
"11459","N","F",79,0.2,1,1,0.242424242424242,0.00699125085526029,0.75,0.0359783845278726,0.964021615472127,3
"11460","N","M",70,0.2,1,1,0.686868686868687,0.00524896860365437,0.25,0,1,1
"11461","N","M",58,0.2,1,1,0.404040404040404,0.0139823479998285,0.75,0.0321655398483917,0.967834460151608,3
"11462","N","F",80,0.2,1,1,0.535353535353535,0.00892124415621024,0.25,0.0206437291897891,0.979356270810211,1
"11463","N","F",58,0.2,1,1,0.858585858585859,0.00839374725784628,0.25,0,1,1
"11464","N","M",50,0.2,1,1,0.373737373737374,0.0113227458900453,0.25,0.00602409638554217,0.993975903614458,2
"11465","N","F",54,0.2,0,1,0.98989898989899,0.145189939602765,1,0,1,4
"11466","N","F",38,0.2,1,1,0.636363636363636,0.0111397399805633,0,0.00457561198810341,0.995424388011897,1
"11467","N","M",65,0.2,1,1,0.666666666666667,0.00503479985390547,0.5,0,1,1
"11468","N","F",45,0.2,0,0,0.909090909090909,0.284794673571766,1,0,1,5
"11469","N","F",61,0.2,1,1,0.323232323232323,0.00361145981081827,0.5,0.0100016131634135,0.989998386836587,2
